PC1,PC2
-0.830313050859389,2.2679093227797655
-0.43638916297780944,-1.2613431290785897
-0.4432981968959845,-1.6674418147833143
-3.834063798960003,2.26136985646787
0.6085735870455813,2.191075840862664
1.096748792172836,1.5313979975147052
-1.499369107184063,0.684948672512805
1.80973494338913,1.3387249492701416
-3.7255295582026333,-2.4976283577789307
0.863209087064881,-0.6083615266483491
-0.07064893103882418,-1.2203929982930442
-5.2507066586532405,5.785752674563022
-2.48830017212509,0.5042171966615758
-0.5111398717580479,0.5675320458234147
-3.155060754459505,2.4449783524807316
-1.0369288603824252,-1.0493555015557774
-3.5232329889838376,3.440552959125744
-2.4254816980388285,-1.152308294962368
-1.960232141748474,0.25589851679381287
-1.5936184077498072,0.17899923537393553
2.9794760547703767,-0.6372414148022789
1.5616769622551943,-0.3266084539304056
0.1368001979938649,-0.7558580719787433
-0.08156368550540365,-1.194107571537374
2.654646723896423,-0.4163359363861977
0.4747599869284028,-0.40875745803591523
-0.34536759080301,-1.714996861373553
-0.5794377675942228,-2.3822595789463454
-0.40835382480127985,-1.2561862976541374
1.6505731376771424,1.4285613091684046
-0.8663026963158716,2.2237907668920083
1.0840547233894051,0.5463340424692545
0.5293598549392203,0.5724074862104737
-4.415463226068496,-1.7179470131838879
-1.973071349223137,1.489804030534132
1.41624313779415,-0.19750209530073964
-1.4248038887145158,-2.0874008824300154
0.20642619067301124,0.15934261157971982
1.3539938206810742,-1.5911849076490774
-0.02686180371297547,0.1321400136480263
-2.18602803344546,-0.37648609023773305
0.5271561912372726,2.557241386485277
1.0553742100846268,-0.6824739530508621
1.1418822428669382,1.6547543188108382
-1.2103437898803884,2.411033160043211
-0.5591072676454077,3.6678541081941356
0.1227876746240311,-3.1548549299820707
-1.7888693346992735,-2.132256367293445
-1.082538885015844,-1.1374893881987136
-0.9078801890390392,-1.592330158916174
2.5835761213612907,-0.23498550167261964
1.5877560666083272,-1.4617208661005148
1.4320955794279142,0.3111122685031686
3.9057745949442815,1.417699155181696
1.045695183860815,0.8636075213626163
3.430028639774162,-0.8130436177581485
-0.05653643869725071,-0.4001016638084461
2.414123582998151,-2.5254419958715943
1.439464007478056,-0.6015659399855996
1.2621489131527517,0.6934020238151946
-0.3517307794409739,-0.09350045290541814
-1.1081610774904145,-0.4380295483210427
1.948422807063457,-2.3715932947797356
3.2905084321279907,2.5866653692079415
1.3888318689826433,-0.42966592660300384
1.0290176189716749,0.705644879308431
1.6101908384977681,-2.266472982780916
3.8568507623432136,-1.6758418476307513
-0.2362250012001779,-0.03307504675661348
0.9833416504050109,-0.46797897209443823
0.7974019200131253,0.8305116312139944
-0.3786285508476016,1.6988572190513305
-0.42469305246024236,0.6781738500770143
-1.8525793923029732,-1.258624950178971
-3.3090260098509106,0.21836135443357632
-1.721101994272848,-0.3645529819091991
-2.036256227321316,0.7677956046649786
-0.7033046523147525,-1.1076254553157043
-0.8470192801196238,-1.8433545229013963
-1.1052291854643073,-2.4215645589868457
-1.3164604810094473,-1.6358078159026126
0.3594804241815911,-1.5262727025483531
0.2368216184257331,1.354249683955658
1.1040004755120236,1.5506005379058199
2.030671397164362,0.18696036334133775
-0.7717728156827833,-2.781929200006643
0.6774631997186826,-0.05702229154775756
0.5342785395187136,0.6945836635482764
0.38957060172878305,-0.13005255636643825
